debugJXHC7J:debug0GA0ZH,initialized,0,,1465317735803
debugJXHC7J:debug0GA0ZH,window_resize,0,"[1024, 768]",1465317735803
debug9TCOK6:debugP3TVFT,initialized,0,,1465318666256
debug9TCOK6:debugP3TVFT,window_resize,1,"[1024, 768]",1465318666257
