debugSD8IEW:debugP4KKMN,0,1466193858793,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugSD8IEW:debugP4KKMN,1,1466193859574,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 777, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugSD8IEW:debugP4KKMN,2,1466193859581,"{""phase"": ""blocksetup"", ""task"": ""NBS"", ""stimID"": [2, 2, 2, 1, 1, 2], ""block"": 1, ""letterID"": [6, 1, 4, 1, 4, 6]}"
debugSD8IEW:debugP4KKMN,3,1466193859683,"[""Main"", ""NBS"", 1, 1, ""V"", ""nontarget"", 6, 2, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,4,1466193859784,"[""Main"", ""NBS"", 1, 2, ""D"", ""nontarget"", 1, 2, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,5,1466193859885,"[""Main"", ""NBS"", 1, 3, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 51, -1, -1]"
debugSD8IEW:debugP4KKMN,6,1466193859985,"[""Main"", ""NBS"", 1, 4, ""D"", ""target"", 1, 1, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,7,1466193860086,"[""Main"", ""NBS"", 1, 5, ""Q"", ""target"", 4, 1, ""noresp"", -1, 51, -1, -1]"
debugSD8IEW:debugP4KKMN,8,1466193860187,"[""Main"", ""NBS"", 1, 6, ""V"", ""nontarget"", 6, 2, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,9,1466193860187,"{""phase"": ""blocksetup"", ""task"": ""NBS"", ""stimID"": [2, 2, 2, 1, 2, 1, 2], ""block"": 2, ""letterID"": [2, 1, 3, 2, 0, 3, 3]}"
debugSD8IEW:debugP4KKMN,10,1466193860287,"[""Main"", ""NBS"", 2, 1, ""K"", ""nontarget"", 2, 2, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,11,1466193860388,"[""Main"", ""NBS"", 2, 2, ""D"", ""nontarget"", 1, 2, ""noresp"", -1, 51, -1, -1]"
debugSD8IEW:debugP4KKMN,12,1466193860489,"[""Main"", ""NBS"", 2, 3, ""P"", ""nontarget"", 3, 2, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,13,1466193860589,"[""Main"", ""NBS"", 2, 4, ""K"", ""target"", 2, 1, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,14,1466193860690,"[""Main"", ""NBS"", 2, 5, ""C"", ""nontarget"", 0, 2, ""noresp"", -1, 51, -1, -1]"
debugSD8IEW:debugP4KKMN,15,1466193860790,"[""Main"", ""NBS"", 2, 6, ""P"", ""target"", 3, 1, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,16,1466193860891,"[""Main"", ""NBS"", 2, 7, ""P"", ""nontarget"", 3, 2, ""noresp"", -1, 50, -1, -1]"
debugSD8IEW:debugP4KKMN,17,1466193860893,"{""phase"": ""blocksetup"", ""task"": ""NBR"", ""stimID"": [2, 2, 1, 1, 2, 2], ""block"": 1, ""letterID"": [4, 0, 4, 0, 1, 3]}"
debugSD8IEW:debugP4KKMN,18,1466193860994,"[""Main"", ""NBR"", 1, 1, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 51, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,19,1466193861095,"[""Main"", ""NBR"", 1, 2, ""C"", ""nontarget"", 0, 2, ""noresp"", -1, 51, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,20,1466193861196,"[""Main"", ""NBR"", 1, 3, ""Q"", ""target"", 4, 1, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,21,1466193861297,"[""Main"", ""NBR"", 1, 4, ""C"", ""target"", 0, 1, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,22,1466193861397,"[""Main"", ""NBR"", 1, 5, ""D"", ""nontarget"", 1, 2, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,23,1466193861498,"[""Main"", ""NBR"", 1, 6, ""P"", ""nontarget"", 3, 2, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,24,1466193861498,"{""phase"": ""blocksetup"", ""task"": ""NBR"", ""stimID"": [2, 2, 2, 2, 2, 1, 1], ""block"": 2, ""letterID"": [6, 3, 1, 1, 0, 1, 1]}"
debugSD8IEW:debugP4KKMN,25,1466193861600,"[""Main"", ""NBR"", 2, 1, ""V"", ""nontarget"", 6, 2, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,26,1466193861701,"[""Main"", ""NBR"", 2, 2, ""P"", ""nontarget"", 3, 2, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,27,1466193861802,"[""Main"", ""NBR"", 2, 3, ""D"", ""nontarget"", 1, 2, ""noresp"", -1, 51, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,28,1466193861903,"[""Main"", ""NBR"", 2, 4, ""D"", ""nontarget"", 1, 2, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,29,1466193862004,"[""Main"", ""NBR"", 2, 5, ""C"", ""nontarget"", 0, 2, ""noresp"", -1, 51, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,30,1466193862104,"[""Main"", ""NBR"", 2, 6, ""D"", ""target"", 1, 1, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
debugSD8IEW:debugP4KKMN,31,1466193862205,"[""Main"", ""NBR"", 2, 7, ""D"", ""target"", 1, 1, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
