debug8LGMZ9:debug5A636E,0,1466194209723,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debug8LGMZ9:debug5A636E,1,1466194210387,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 661, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug8LGMZ9:debug5A636E,2,1466194210400,"{""phase"": ""blocksetup"", ""task"": ""NBS"", ""stimID"": [2, 2, 2, 1, 1, 2], ""block"": 1, ""letterID"": [0, 4, 5, 4, 5, 3]}"
debug8LGMZ9:debug5A636E,3,1466194210502,"[""Main"", ""NBS"", 1, 1, ""C"", ""nontarget"", 0, 2, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,4,1466194210603,"[""Main"", ""NBS"", 1, 2, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,5,1466194210704,"[""Main"", ""NBS"", 1, 3, ""T"", ""nontarget"", 5, 2, ""noresp"", -1, 51, -1, -1]"
debug8LGMZ9:debug5A636E,6,1466194210804,"[""Main"", ""NBS"", 1, 4, ""Q"", ""target"", 4, 1, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,7,1466194210905,"[""Main"", ""NBS"", 1, 5, ""T"", ""target"", 5, 1, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,8,1466194211006,"[""Main"", ""NBS"", 1, 6, ""P"", ""nontarget"", 3, 2, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,9,1466194211006,"{""phase"": ""blocksetup"", ""task"": ""NBS"", ""stimID"": [2, 2, 2, 2, 1, 1, 2], ""block"": 2, ""letterID"": [5, 1, 2, 3, 1, 2, 1]}"
debug8LGMZ9:debug5A636E,10,1466194211107,"[""Main"", ""NBS"", 2, 1, ""T"", ""nontarget"", 5, 2, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,11,1466194211208,"[""Main"", ""NBS"", 2, 2, ""D"", ""nontarget"", 1, 2, ""noresp"", -1, 51, -1, -1]"
debug8LGMZ9:debug5A636E,12,1466194211308,"[""Main"", ""NBS"", 2, 3, ""K"", ""nontarget"", 2, 2, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,13,1466194211409,"[""Main"", ""NBS"", 2, 4, ""P"", ""nontarget"", 3, 2, ""noresp"", -1, 51, -1, -1]"
debug8LGMZ9:debug5A636E,14,1466194211510,"[""Main"", ""NBS"", 2, 5, ""D"", ""target"", 1, 1, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,15,1466194211610,"[""Main"", ""NBS"", 2, 6, ""K"", ""target"", 2, 1, ""noresp"", -1, 50, -1, -1]"
debug8LGMZ9:debug5A636E,16,1466194211711,"[""Main"", ""NBS"", 2, 7, ""D"", ""nontarget"", 1, 2, ""noresp"", -1, 51, -1, -1]"
debug8LGMZ9:debug5A636E,17,1466194211712,"{""phase"": ""blocksetup"", ""task"": ""NBR"", ""stimID"": [2, 2, 2, 2, 1, 1], ""block"": 1, ""letterID"": [4, 4, 0, 3, 0, 3]}"
debug8LGMZ9:debug5A636E,18,1466194211813,"[""Main"", ""NBR"", 1, 1, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 50, -1, -1, 0, 0, 0, 0]"
