debugVFSZZR:debugQW9A94,0,1467130848834,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugVFSZZR:debugQW9A94,1,1467130849618,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 781, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugVFSZZR:debugQW9A94,2,1467130849622,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/NBS-instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugVFSZZR:debugQW9A94,3,1467130851214,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1589, ""action"": ""NextPage"", ""template"": ""instructions/NBS-instruct-1.html""}"
debugVFSZZR:debugQW9A94,4,1467130851966,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 751, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugVFSZZR:debugQW9A94,5,1467130851970,"{""phase"": ""blocksetup"", ""task"": ""NBS"", ""stimID"": [2, 2, 2, 1, 1, 2], ""block"": 1, ""letterID"": [2, 6, 4, 6, 4, 4]}"
debugVFSZZR:debugQW9A94,6,1467130852022,"[""Main"", ""NBS"", 1, 1, ""K"", ""nontarget"", 2, 2, ""noresp"", -1, 26, -1, -1]"
debugVFSZZR:debugQW9A94,7,1467130852072,"[""Main"", ""NBS"", 1, 2, ""V"", ""nontarget"", 6, 2, ""noresp"", -1, 25, -1, -1]"
debugVFSZZR:debugQW9A94,8,1467130852123,"[""Main"", ""NBS"", 1, 3, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 25, -1, -1]"
debugVFSZZR:debugQW9A94,9,1467130852173,"[""Main"", ""NBS"", 1, 4, ""V"", ""target"", 6, 1, ""noresp"", -1, 25, -1, -1]"
debugVFSZZR:debugQW9A94,10,1467130852224,"[""Main"", ""NBS"", 1, 5, ""Q"", ""target"", 4, 1, ""noresp"", -1, 25, -1, -1]"
